name,age,draft_position,length_of_contract,year_of_contract,gp,a,toi_per_g,plus_minus,pim,pp_pts,shots,shooting_pct,faceoff_pct,g60,gp_24,plus_minus_24,p60_24,shooting_pct_24,pos_C,pos_D,pos_L,pos_R,expiry_status_RFA,expiry_status_UFA,draft_tier_after1,draft_tier_round1,draft_tier_top_10,draft_tier_undrafted
Jake Middleton,0.0038897304,-0.002403055,0.007951118,0.00015561857,0.0,0.00061609416,0.0007355212,0.00043835616,-0.00047840903,-0.0029529477,-0.000390952,0.00050420436,0.00014318385,0.0009793574,0.0,-0.00094282936,-0.0035645685,8.145107e-05,9.342262e-05,-0.00014013858,-4.9196264e-05,-5.5820856e-05,1.46998655e-05,0.0,4.0654413e-06,-1.722005e-06,-2.8560762e-05,7.173468e-05
Jeff Petry,0.0065589645,-0.0006288945,-0.017814176,0.0010022116,0.0,-0.0012577537,-0.004178294,-0.00023642537,-0.0003542594,-0.002657049,-0.0003416873,-0.00057353626,0.00011244135,0.00032070282,0.0,-0.00047949993,-0.0055009546,-0.0006967883,2.795108e-05,-4.728842e-05,-4.856404e-05,-6.403499e-05,7.024306e-06,0.0,4.0654413e-06,7.2863215e-05,-1.4668055e-05,2.010381e-05
Jared Spurgeon,0.009476183,-0.0019073717,0.02430527,-0.0013503769,0.0,0.0006003957,0.006654412,0.00060108496,0.0017601056,-0.00090120506,-0.0025512085,0.0008056942,0.00021059654,0.0014404714,0.0,-0.00059464667,-0.0003532647,-0.00044224513,1.8190281e-05,1.2502784e-05,-5.0560768e-05,-5.1189312e-05,2.1894151e-05,0.0,7.7647404e-05,8.99958e-06,-2.4837487e-05,6.165986e-05
Josh Anderson,0.0022231687,-0.0031631615,0.025555344,-0.00050246605,0.0,-0.0010777656,-0.0034965102,0.00030441358,0.00033024087,-0.0030015486,-0.0016319598,-0.0006764664,0.00022807004,-0.00022419608,0.0,0.0004753626,-0.0016355434,0.0028425097,8.9392954e-05,-3.87013e-05,-4.9196264e-05,0.00032697525,1.46998655e-05,0.0,4.0654413e-06,-6.609989e-07,-2.3731505e-05,3.4297092e-05
Zachary Bolduc,-0.010601989,0.0002505984,-0.011682218,-0.00052179047,0.0,-0.000295744,-0.004192314,0.0006674476,-0.00056670717,-0.00050021766,-0.0004913995,-0.00021178121,0.00017785441,0.0002925532,0.0,-0.0021387322,0.0026282528,0.00058001175,1.7286577e-05,7.2994684e-05,-6.385979e-05,0.0002641972,2.1894151e-05,0.0,-1.8459141e-06,8.6975895e-05,-3.3010816e-05,4.3291886e-05
Cole Caufield,-0.0023260785,0.00011884114,0.032039024,-0.00021553901,0.0,0.00063191715,0.0014203023,-0.0028209633,0.0009117843,0.0063143712,0.0018699425,0.002076598,0.00010248421,-0.0012175803,0.0,-0.0011461554,0.0042060018,0.0014362726,-2.7074939e-05,9.137307e-05,-2.228026e-05,0.00015418955,2.1894151e-05,0.0,-3.2019243e-06,-8.7801476e-05,-0.00010399771,4.885268e-05
Kirby Dach,-0.0019020223,0.0032889885,0.008499777,0.0010471927,0.0,0.00093183323,-0.0040338626,0.0002335195,-0.00033505945,-0.003510096,-0.0012519154,0.00029731472,6.557772e-05,-0.0006880364,0.0,-0.00012943691,-0.0013134847,-0.0011838622,-0.00021528808,5.8134006e-05,-4.0555253e-05,-5.858935e-05,2.1894151e-05,0.0,-1.9708464e-06,-5.0253157e-06,0.00012680763,3.1148906e-05
Phillip Danault,0.0050946916,4.468007e-05,0.013717788,-0.00036135595,0.0,-0.0018311704,1.1867969e-05,0.00022513818,0.00036694264,-0.0037961628,-0.0014291299,0.0006461606,-0.00024584838,0.0008042924,0.0,-5.3791002e-05,0.0014223927,-0.00022220786,-0.00017129262,-4.3112588e-05,-4.9196264e-05,-5.442414e-05,1.46998655e-05,0.0,5.3974883e-05,-1.3820496e-05,-2.6406466e-05,5.9418657e-05
Ivan Demidov,-0.015839096,7.049393e-05,-0.013602061,-0.00075787085,0.0,-0.0011364269,-0.002435406,-0.00090275035,-0.00096265,0.0010206326,-0.00023846909,-0.0010071645,5.729162e-05,-0.0006795343,0.0,-7.2512434e-05,0.011178682,-0.0015926328,1.4200013e-05,8.075993e-05,-2.9282624e-05,9.865167e-05,9.166449e-06,0.0,5.4988494e-05,2.3277616e-05,0.00011309038,2.5899091e-05
Jake Evans,0.0015667989,-0.0022031358,0.0054870322,0.00022707872,0.0,-0.0033626782,-0.0009331927,0.00046305187,-0.0003511178,-0.00358106,-0.00150334,-0.0008220124,-0.0012742479,6.0713435e-05,0.0,-0.00025285457,0.000858111,0.00027872913,-0.00020286851,6.8473324e-05,-5.62181e-05,-6.313246e-05,1.46998655e-05,0.0,4.2372354e-05,-1.7255952e-06,-2.3731505e-05,6.0423037e-05
Brendan Gallagher,0.00522965,-0.0012442995,0.016021062,0.00046592896,0.0,0.0010858324,-0.004267255,5.2621886e-06,-0.00043768418,-0.0006135574,0.0017539104,0.00079820433,0.00029569113,0.0009655556,0.0,0.00050778367,0.0010656021,0.004347057,8.1665996e-05,-3.445584e-05,-5.6837955e-05,0.00037470978,2.1894151e-05,0.0,7.7647404e-05,-7.266741e-06,-1.5859236e-05,4.146904e-05
Oliver Kapanen,-0.00776613,-0.0003925834,-0.01087403,-0.0005867444,0.0,-2.897718e-05,-0.0025737283,-0.0003509327,0.000371532,-0.0014522377,0.0010734418,0.00033731014,-0.0007757202,-0.0005162779,0.0,-0.00010465759,-0.0032154194,-0.0006221106,-6.708424e-05,4.8694936e-05,-2.3267372e-05,-7.083348e-05,-0.00012682237,0.0,4.0654413e-06,-9.902883e-06,-1.7890137e-05,1.9902527e-05
Patrik Laine,0.0029308733,0.0083895875,0.010853363,0.0022918843,0.0,0.0018581022,-0.0031924634,0.00148819,0.0002558553,-0.00296298,-0.00059225346,-4.226178e-05,0.00038148992,0.0008342776,0.0,0.0018448213,0.008026289,0.0017887041,6.849496e-05,2.7727794e-05,-6.3126354e-05,0.0004260313,1.46998655e-05,0.0,-1.9708464e-06,-7.362586e-06,0.00012680763,4.146904e-05
Alex Newhook,-0.001676801,0.00022245386,0.0076296143,0.00028427865,0.0,0.0005070826,-0.0038501723,-0.00041237028,0.0004892617,-0.00091694755,-0.00087323016,0.0018067681,0.00014729737,-0.0016751724,0.0,0.0011244763,-0.0023809439,0.0001203432,-0.00010273266,7.626556e-05,-3.2625292e-05,-6.7001514e-05,2.1894151e-05,0.0,-5.7791643e-05,-6.4455206e-05,-2.6868389e-05,3.1537755e-05
Juraj Slafkovský,-0.009479234,0.0040775323,0.039314568,0.0009942014,0.0,-0.0021475353,0.0009441542,-2.1008987e-05,0.0013850238,0.006326407,-0.00017317211,0.00032630074,0.00014608775,-0.0021480613,0.0,-0.0004450351,0.002151468,0.0022377502,-6.8358604e-06,3.554891e-05,0.000104135186,-7.735665e-06,2.1894151e-05,0.0,-3.2019243e-06,6.9400303e-06,0.00017343953,2.5510242e-05
Nick Suzuki,-0.0006726351,-0.00026878217,0.030732958,-0.0021933478,0.0,0.0073331967,0.01204997,-0.0043167565,0.00053541735,0.008011404,-0.00041246723,-0.0008094212,0.00011212883,-0.00021131613,0.0,-0.0001637183,0.004210363,0.00020347846,-1.164575e-05,3.371788e-05,-2.1764314e-05,-2.501124e-05,2.1894151e-05,0.0,3.329979e-05,-0.00010361662,-0.0001299713,3.779282e-05
Alexandre Texier,-0.00033351107,-0.00017437545,-0.009310068,0.00017580963,0.0,-0.00074086577,-0.00420303,-0.0005189396,-0.0008464949,-0.0022640445,-0.00055238884,-0.0010772306,-8.530495e-06,-0.00014950971,0.0,-0.00048163952,0.0018771688,-0.00063242647,1.2215791e-05,8.198017e-05,0.00016217334,-6.246768e-05,1.46998655e-05,0.0,4.0654413e-06,-3.1911513e-06,-2.6868389e-05,4.146904e-05
Joe Veleno,-0.00045680598,-0.000610628,-0.010475681,0.0008922073,0.0,-0.0009831447,-0.0056269728,0.0003068867,0.00020296978,-0.0021036994,-0.0006003717,-0.00019285627,-0.0005021795,0.00062942185,0.0,0.00012164804,-0.0014754366,-0.0008324415,-6.352889e-05,6.887857e-05,-3.286593e-05,-3.7788064e-05,-0.00012682237,0.0,-1.9708464e-06,-5.878132e-05,-1.4668055e-05,2.1114207e-05
Alexandre Carrier,0.003541162,-0.00042088822,-0.007106313,-0.000736489,0.0,0.00068875286,0.00855533,0.00066829054,-0.0007448369,-0.0017317436,3.4963996e-05,0.0007416413,6.533548e-05,0.00044011947,0.0,0.0006491925,-0.0018382182,-0.0014654137,2.795108e-05,-0.00028341726,-5.0560768e-05,-5.5820856e-05,1.46998655e-05,0.0,4.2372354e-05,-1.6373131e-05,-2.0387433e-05,6.553184e-05
Noah Dobson,0.0015553599,0.002352507,0.03343982,0.0013068533,0.0,0.0025215105,0.012836164,-8.707214e-05,-0.00041336022,7.642468e-05,0.0016250286,0.0001770501,0.0001384267,0.00039315742,0.0,0.00064102537,-0.0002957897,-2.9565173e-05,1.6296155e-05,-3.092338e-05,-1.3994844e-05,-2.6465203e-05,2.1894151e-05,0.0,-5.902273e-05,3.966246e-05,-0.00010399771,6.553184e-05
Kaiden Guhle,-0.00298389,0.00030228283,0.017608019,0.0011101393,0.0,0.00047429936,0.0069896756,-0.00029205982,0.0005936638,-0.0037767468,-0.0012636207,0.00034283532,0.00015413048,0.00089332386,0.0,0.0002052672,-0.0027279346,2.1917851e-05,0.00010881242,-7.5847274e-05,-3.5722547e-05,-5.515608e-05,1.46998655e-05,0.0,-1.9708464e-06,7.570246e-05,-2.2418335e-05,4.7566027e-05
Lane Hutson,-0.014958267,-0.00017176024,-0.014917191,0.0011109987,0.0,0.0021807987,0.0125191305,-0.0031532508,-0.0013279566,0.0006905258,-0.00042289254,-0.00041007143,-9.766415e-06,0.00026286993,0.0,-0.0016571975,0.00037987708,-0.00096990867,1.426195e-05,-0.00029464206,-3.2109347e-05,-1.9081428e-05,2.1894151e-05,0.0,4.0654413e-06,-3.115245e-05,-2.6868389e-05,1.6517255e-05
Mike Matheson,0.0053052516,0.0004531274,-0.007943315,0.0009046447,0.0,0.0020127345,0.01724535,-2.2544714e-06,-0.0006045196,-0.0015976299,-0.0006561404,-3.418015e-05,1.7125058e-05,0.00080297445,0.0,-0.001158007,-0.0025401532,-0.0012914595,1.2215791e-05,-0.00022194715,-2.4339875e-05,-3.9633193e-05,1.46998655e-05,0.0,-1.9708464e-06,2.916428e-05,-2.6868389e-05,6.553184e-05
Jayden Struble,-0.0024682586,-0.00013582472,-0.010745267,7.04801e-05,0.0,-0.0023382385,-0.0035167586,-0.00053149887,0.00075978483,-0.0020483618,0.00014867498,8.2447186e-05,6.1790925e-05,0.00086681556,0.0,-0.00010311173,-0.0017436773,-0.00028009247,6.7364825e-05,-1.0762713e-05,-3.190838e-05,-5.515608e-05,1.46998655e-05,0.0,4.0654413e-06,-4.9219198e-06,-2.0056552e-05,2.8067116e-05
Arber Xhekaj,-0.0011985553,-0.001901975,-0.011029891,-0.000113004186,0.0,-7.5053635e-05,-0.0051207715,4.516048e-05,0.000300297,-0.0019254687,-5.782079e-05,-0.00015786928,7.2832605e-05,0.0006934574,0.0,0.0003858214,-0.004455548,-0.00035549205,5.1975032e-05,-7.477488e-05,-4.0519986e-05,-3.7788064e-05,4.517612e-06,0.0,-1.9708464e-06,-9.0933545e-06,-1.9281451e-05,-4.051657e-05
Nick Bjugstad,0.004248809,7.284323e-05,-0.010996762,0.00015761965,0.0,-0.0010851132,-0.008947841,0.00067642715,-0.0008955749,-0.0018116491,-0.00070217863,5.0895935e-05,6.557956e-05,-0.00012905603,0.0,-0.00023628087,-0.0010697562,-0.0006550134,-7.020343e-05,4.159734e-05,-3.1878975e-05,-4.576445e-05,1.46998655e-05,0.0,-1.9708464e-06,4.560231e-05,-2.3731505e-05,2.0812447e-05
Jesper Bratt,0.0012560731,-0.002194165,0.030757882,-0.0004778371,0.0,-0.0025273012,0.0030123899,0.0008851792,0.00017849501,0.0039623515,-0.0002962486,0.00027672356,0.00019297986,7.657221e-06,0.0,-0.0008040134,0.0121636,-0.0012775572,-5.9339827e-06,8.113392e-05,0.00028215972,-3.0868076e-05,9.166449e-06,0.0,3.9508905e-06,4.9619768e-05,-0.000101966805,7.302133e-05
Connor Brown,0.002247278,-0.0012358006,0.007055667,0.00025840543,0.0,0.00066706346,7.398862e-05,-0.00027388099,0.00068711786,-0.0022230686,-0.00014435205,-0.00059270737,0.00012404792,4.3328087e-05,0.0,-0.0011142857,-1.7312192e-05,-0.0012823236,5.9637874e-05,-5.8999536e-05,-5.6837955e-05,0.00020837976,2.1894151e-05,0.0,4.0654413e-06,4.283902e-07,-1.5859236e-05,7.302133e-05
Paul Cotter,-0.0006089983,-0.0004675426,-0.0099993795,-0.000601075,0.0,-0.0007839223,-0.008834428,6.7706394e-05,-0.00056612276,-0.0022587772,-0.0002619495,-0.00018958212,0.00014007356,0.0001261247,0.0,0.0012307339,-0.0017456108,-0.00041504012,4.808508e-05,7.52496e-05,0.00027911062,-4.2907835e-05,1.46998655e-05,0.0,4.0654413e-06,1.0858971e-06,-1.9281451e-05,1.7617062e-05
Evgenii Dadonov,0.0061439793,-0.00089608156,-0.017074855,7.603849e-05,0.0,-0.0016563273,-0.010617488,0.0008673135,-0.00035591357,-0.0020305074,-0.0005996997,-0.00011998327,0.00024010373,0.0011330927,0.0,-0.00062850135,0.0033717402,-0.00053660217,2.8941502e-05,3.880127e-05,0.00018148165,-4.666697e-05,1.46998655e-05,0.0,4.0654413e-06,3.9416205e-05,-1.4668055e-05,1.9875688e-05
Cody Glass,0.0019863134,0.0011974047,-0.011110674,0.0002739328,0.0,-0.001062766,-0.0042319847,-7.719993e-05,-0.0010521781,-0.0020504678,-0.00030091626,0.0014290878,0.00087268476,-0.0015053262,0.0,0.00023388217,-0.00029757153,-0.00062227645,-6.580932e-05,4.2801385e-05,-2.3267372e-05,-6.894731e-05,1.46998655e-05,0.0,-1.9708464e-06,-3.1911513e-06,0.00012608459,1.8111043e-05
Arseny Gritsyuk,-0.0015552614,-0.0004173338,-0.017761005,0.0012068065,0.0,-0.00014589513,-0.0023270964,0.00038239558,-0.0010937725,0.00018704734,-0.0011700195,5.5841323e-05,1.873857e-05,9.11011e-05,0.0,-0.0004158988,-0.0017092492,-0.0010434925,1.8190281e-05,8.223309e-05,-4.49957e-05,0.00037147477,-0.00018889071,0.0,7.873075e-05,6.222428e-05,-1.4401941e-05,4.784829e-05
Brian Halonen,0.00028991926,-0.002113946,-0.010895182,-3.3025335e-05,0.0,-0.00048654014,-0.0073488993,7.575861e-05,-2.3408153e-05,-0.0020443087,-0.00012016168,0.00019994564,7.319175e-05,4.310285e-05,0.0,-0.00046211487,-0.0044876323,-0.00043834315,3.0063477e-05,3.7984522e-05,0.00023177976,-3.7788064e-05,4.517612e-06,0.0,-1.9708464e-06,-7.362586e-06,-1.9281451e-05,-8.410127e-05
Nico Hischier,0.0010522512,0.006989954,0.024996422,-0.0030840812,0.0,0.00014253645,0.010676693,0.00025593597,-0.00067364814,0.005094027,-0.00047519762,-0.00040982693,-0.000513923,-0.00071810756,0.0,-0.0012239603,0.0028835803,-0.0010501551,3.4254172e-06,7.287105e-05,-4.8245092e-05,-8.348034e-06,2.1894151e-05,0.0,-3.2019243e-06,1.5681968e-05,5.1895346e-05,7.302133e-05
Jack Hughes,-0.004889058,0.005093297,0.033575725,-0.0014218041,0.0,0.004608775,0.012212363,-0.0016437718,4.8893795e-05,0.0055568977,0.0040424448,-6.668315e-05,-0.00063150126,-0.0018581848,0.0,-0.0014877788,0.005249002,-0.0013583532,-4.086409e-06,1.4187703e-05,-1.6220562e-05,-1.0928345e-05,2.1894151e-05,0.0,-2.188317e-06,7.62056e-05,0.00023019667,3.05977e-05
Zack MacEwen,0.0010619073,-0.0030882114,-0.009278822,-0.0006483971,0.0,-0.00082554837,-0.00902861,-0.0003957697,0.00042346102,-0.0018112517,-0.00086482894,-0.00025834367,6.479832e-05,0.00045515885,0.0,-0.0007008771,-0.0018270096,-0.0001233725,2.795108e-05,5.1919775e-05,-3.0148576e-05,0.000289728,6.281256e-06,0.0,-3.4384386e-05,1.0858971e-06,-2.3731505e-05,-0.00024920193
Marc McLaughlin,0.00015905133,-0.0012586588,-0.015286968,0.0013064279,0.0,-0.0010012325,-0.00837271,-0.00031085016,-0.00030897002,-0.0021253966,-0.00014725226,-0.00023473633,0.00012306708,0.00042285206,0.0,0.0019621018,-0.001243218,0.0016324909,-9.8660144e-05,4.3532007e-05,-3.1135525e-05,-3.7788064e-05,6.281256e-06,0.0,-1.9708464e-06,3.9992796e-05,-1.4668055e-05,-0.00018359034
Timo Meier,0.0023303137,0.0045177676,0.034433432,0.0007325703,0.0,-0.0003981666,0.0020009824,0.00069195096,0.0006728404,0.0027806591,0.0034458921,0.00020868951,0.00020316284,-0.00015607437,0.0,-6.212731e-05,0.003659534,-0.0010557016,-9.606667e-06,0.00010594692,-4.8245092e-05,0.00035987014,2.1894151e-05,0.0,-3.5615463e-05,8.4624844e-07,0.00016900165,7.302133e-05
Dawson Mercer,-0.003145209,0.00018049558,-0.009702237,-0.000256632,0.0,0.00032589442,0.0046125385,0.00024342604,-0.0004999975,0.0024061475,0.00078091555,0.00038548108,0.00025727358,0.00017578989,0.0,-5.0567745e-05,-0.0004695385,0.0031778559,-4.924586e-05,0.0002695126,-4.6492925e-05,-6.404737e-05,2.1894151e-05,0.0,-5.902273e-05,6.353177e-05,-1.5859236e-05,4.885268e-05
Stefan Noesen,0.0048183817,0.00027200728,-0.0085462695,-0.0005015895,0.0,-0.0011384316,-0.008814283,0.0011660802,0.00018437253,-0.00095095305,-0.0012113788,0.00027833597,0.00021225342,0.0002720371,0.0,0.00081999967,0.0028547668,0.0027805183,5.7604026e-05,-1.1371994e-05,-2.2504533e-05,0.00029284752,2.1894151e-05,0.0,-5.7791643e-05,4.560231e-05,-2.3731505e-05,1.5266767e-05
Maxim Tsyplakov,0.000963113,-0.0024656383,-0.01034698,-3.9749066e-05,0.0,-0.0006148443,-0.008153952,0.0010147432,6.0960527e-05,-0.0020415934,-0.000556633,-6.5109734e-06,0.000111348345,0.0007931449,0.0,-0.00048414836,0.0028118666,0.0005525707,2.795108e-05,7.184871e-05,-3.114554e-05,0.00027466583,6.281256e-06,0.0,-1.9708464e-06,1.0858971e-06,-1.9281451e-05,-0.00024920193
Dennis Cholowski,0.0013505787,-0.00060049474,-0.016960815,0.0008133376,0.0,-0.0010952177,-0.0037690639,0.00020247925,-0.00026262118,-0.0019163103,-0.0004288963,-8.500479e-05,9.113274e-05,9.4475865e-05,0.0,-0.00040743215,-0.0017921948,-0.00017979137,2.795108e-05,-0.00010686156,-3.9189596e-05,-7.089082e-05,1.46998655e-05,0.0,-1.9708464e-06,-0.0001933884,-1.4668055e-05,2.010982e-05
Brenden Dillon,0.008469064,-0.002445756,-0.0068367785,-0.00047203887,0.0,-0.00071323436,0.005400002,0.00053509837,0.0006545185,-0.0017956337,0.0005301187,0.00012636022,9.208646e-05,0.0016457114,0.0,0.00025339535,-0.0029805421,-0.00056663324,6.7364825e-05,-2.2803175e-05,-5.62181e-05,-6.403499e-05,6.281256e-06,0.0,-1.9708464e-06,-1.2076847e-05,-1.9281451e-05,-0.0004931412
Dougie Hamilton,0.0018963399,0.0047824495,0.027683051,-0.0019315524,0.0,-0.00036350783,0.012884277,0.00059198984,0.0005294018,0.0039946223,0.0009995004,0.0010032398,0.00015159001,0.00060607196,0.0,0.00012962735,0.00060983986,-0.00049467804,3.0045312e-05,0.00020641123,-3.461152e-05,-8.741636e-06,2.1894151e-05,0.0,-3.2019243e-06,2.685776e-05,5.1895346e-05,7.173468e-05
Luke Hughes,-0.007456562,0.0043713283,0.03473096,0.0010681972,0.0,0.0025687295,0.011707225,-0.00022326328,-0.00042319373,0.0039786785,0.00078755076,0.0003451378,0.00011207868,0.0005412378,0.0,0.00086714304,0.00041977642,-0.00028732506,1.426195e-05,-3.6953264e-05,-3.461152e-05,-6.43342e-06,2.1894151e-05,0.0,-3.2019243e-06,-1.1948183e-05,5.1895346e-05,4.136319e-05
Johnathan Kovacevic,0.00087767665,-0.0011278262,0.012827991,0.0003924244,0.0,-0.00025403278,0.002755169,-0.00027568243,0.0005620054,-0.0035059378,-0.0012060952,-0.00047893578,0.00014465221,0.0005589846,0.0,-0.00012987043,-0.0037115798,-0.0005342348,0.00010881242,-2.7900502e-05,-6.547896e-05,-5.5820856e-05,1.46998655e-05,0.0,4.0654413e-06,-5.204887e-06,-2.0387433e-05,7.18462e-05
Simon Nemec,-0.013002679,0.0040935026,-0.012728895,-0.0008130293,0.0,-0.00017313808,0.0072854417,0.000613194,-0.00075274316,-0.0018046559,-0.00052329066,-0.00030299355,3.918893e-05,1.6341843e-05,0.0,-0.0010313572,-0.0039217677,-0.0013333642,2.6056954e-05,-0.0002346574,-6.385979e-05,-4.823759e-05,1.46998655e-05,0.0,-1.9708464e-06,-4.7464753e-05,0.00012680763,1.5491876e-05
Brett Pesce,0.0021518094,-0.001457734,0.0139496345,-0.0010526187,0.0,-0.0036275266,0.0071096686,0.00088922295,0.00065213913,-0.004342083,-0.0016746209,0.00053865416,0.00019508225,0.0011674868,0.0,-0.00018007506,-0.004476284,-0.00046089088,6.939867e-05,-7.043618e-06,-4.6843656e-05,-7.302095e-05,1.46998655e-05,0.0,4.0654413e-06,2.0094823e-05,-2.3731505e-05,5.26781e-05
Jonas Siegenthaler,0.00076976855,-0.001636031,0.0110829575,-0.001104965,0.0,0.00063651986,0.0063058697,4.242411e-05,-0.00045606043,-0.0036963474,-0.0018756018,-0.0006283264,0.00018480279,0.00017103204,0.0,-0.0007748667,-0.0065695867,-0.0005937975,6.7504545e-05,-6.034462e-05,-7.25008e-05,-5.5820856e-05,7.024306e-06,0.0,4.0654413e-06,-1.722005e-06,-2.8560762e-05,6.0800903e-05
Topias Vilen,-0.007957353,-0.00021160736,-0.010599419,-0.00067854085,0.0,-0.00063291827,-0.0028174792,-0.0017597476,0.00016995815,-0.0015300089,-8.057713e-05,2.3115768e-05,2.1348978e-05,0.00038728636,0.0,-0.000469184,-0.0010251856,-0.0007254459,2.795108e-05,-9.258788e-05,-3.7452133e-05,-4.480432e-05,1.46998655e-05,0.0,4.0654413e-06,-3.173649e-05,-2.0056552e-05,2.8063267e-05
Luke Evangelista,-0.0044031334,0.00025943396,-0.012761576,0.00014250397,0.0,-0.00028506896,-0.00031714278,0.00042981986,0.00021689253,0.004294056,-0.00020348752,-0.0001279086,4.495677e-05,0.00027304378,0.0,-0.0007085855,0.0018373793,-0.000551322,1.426195e-05,9.2558046e-05,-4.0788484e-05,0.00012771257,2.1894151e-05,0.0,5.1487905e-06,-4.981346e-06,-1.5859236e-05,4.8518206e-05
Filip Forsberg,0.004137136,0.0027777085,0.0300969,-0.0015993797,0.0,0.0018139037,0.0024932749,-0.0001688712,-0.00089626,0.0071487413,0.0026104376,-0.00061306526,7.0768045e-05,-0.0017245376,0.0,-0.0002684155,0.0061789923,-0.00083538884,-3.5355923e-05,4.80506e-05,0.00023224033,-1.159312e-05,2.1894151e-05,0.0,-3.2019243e-06,3.266473e-06,-0.000101966805,6.1937106e-05
Erik Haula,0.008967397,-0.0011600729,-0.009565445,-0.00027387586,0.0,0.0013794984,0.000298232,0.0008795341,-0.00017143338,0.0009838656,-0.00015274037,-0.0004350288,3.3978693e-05,-0.00020980646,0.0,-0.0003985368,-0.0012972272,-0.0007589339,5.3675692e-05,-1.4749221e-06,0.000345125,-6.5522465e-05,2.1894151e-05,0.0,4.0654413e-06,-1.8289156e-05,-1.5859236e-05,6.457966e-05
Tyson Jost,0.0020823826,0.0010595829,-0.016966539,0.00073657697,0.0,-0.001264088,-0.004531337,0.00066707755,-0.0007858449,-0.0019495633,-0.0014403824,3.6485515e-05,0.00015037318,7.864895e-05,0.0,-0.00047228325,-0.0014592926,-0.0006222069,-7.375878e-05,0.00010329343,-3.6705427e-05,-7.1615075e-05,1.46998655e-05,0.0,-1.9708464e-06,3.3351855e-05,6.0018567e-05,3.339544e-05
Joakim Kemell,-0.006854399,0.00036312803,-0.011123683,-0.0006808223,0.0,-0.00044169955,-0.00556991,-0.000194038,0.00019762834,-0.0015504583,-0.00019409884,4.862303e-05,4.6316207e-05,3.806209e-05,0.0,-0.0002628304,-0.0028632232,0.00017204678,1.2215791e-05,5.8004705e-05,-2.7045458e-05,0.00018308808,-6.060185e-05,0.0,-1.9708464e-06,8.6185704e-05,-2.0056552e-05,-5.3033114e-07
Zachary L'Heureux,-0.0067066583,-0.00031328519,-0.011222083,0.0011194864,0.0,-0.00079478003,-0.0034105,-0.00066934206,0.00028087912,-0.0021805489,-0.0012220545,-0.00032691495,3.9539766e-05,-0.00035481236,0.0,-7.059083e-05,-0.0011342607,-0.00054527743,5.1629533e-05,3.2546504e-06,0.00016435131,-5.2115924e-05,2.1894151e-05,0.0,-1.9708464e-06,7.1170116e-06,-1.6791575e-05,1.2778868e-05
Jonathan Marchessault,0.0041658534,-0.0041097654,0.0138073275,-0.00025813736,0.0,0.0009108106,-0.0009853422,0.001295043,-0.00062632776,0.0015133717,-0.000164176,0.00014400278,-0.00017097374,-0.00047646379,0.0,0.0005756586,0.0033401945,-0.0008543507,-4.061603e-05,-1.5196483e-05,-3.8870647e-05,-8.332687e-05,1.3475543e-05,0.0,-3.2019243e-06,-1.3159393e-05,-1.5859236e-05,-0.00060407823
Ryan O'Reilly,0.0031825807,-0.00091675547,0.006957861,-0.0008279393,0.0,-0.0043738796,0.0074398546,-0.0005585709,0.001007676,0.0034851332,0.00047248704,-0.00047313567,-0.0009555312,-0.001521777,0.0,-0.0006704921,0.0019314738,0.002798915,-7.616303e-05,2.6713531e-05,-1.893759e-05,-3.9746985e-05,2.1894151e-05,0.0,5.1487905e-06,1.716692e-05,-1.7890137e-05,6.1937106e-05
Reid Schaefer,-0.0068282476,-2.5381654e-05,-0.010812842,-0.00051147246,0.0,-0.0006972114,-0.006235835,8.075373e-05,-0.00014722851,-0.0014467884,-0.00011124225,0.00018062886,0.000106915686,2.1214733e-05,0.0,-0.0002461654,-0.0015051514,-0.0005260403,2.795108e-05,6.681597e-05,0.00027911062,-2.7436305e-05,-0.00012682237,0.0,4.0654413e-06,-3.5050434e-05,-1.9281451e-05,1.24796825e-05
Steven Stamkos,0.007221279,0.006776007,0.008674163,-0.00025528204,0.0,0.0013257379,0.0028598064,0.00042754057,0.0006166324,0.007506745,0.00031991594,0.0018507064,-0.00014812632,-0.002245713,0.0,-2.4644036e-05,0.0039099497,0.0031548676,3.993684e-06,7.131421e-07,-4.8245092e-05,-3.762579e-05,2.1894151e-05,0.0,-3.2019243e-06,-1.1325228e-05,5.1895346e-05,5.0521267e-05
Fedor Svechkov,-0.007529175,1.5539052e-05,-0.012029006,0.000775046,0.0,0.000159753,-0.0055826176,0.00026951995,0.00032966794,-0.0014262409,-0.0008402615,0.00010370672,-0.0001749328,0.0006158794,0.0,0.00018086557,-0.00052517385,6.998267e-05,-6.708424e-05,6.550854e-05,-3.1135525e-05,-3.4747914e-05,-0.00012682237,0.0,-1.9708464e-06,1.6139726e-05,-1.7122456e-05,3.2639724e-05
Ozzy Wiesblatt,-0.004727304,-9.840229e-05,-0.011137824,0.00010070675,0.0,-0.0011948566,-0.0068605305,7.1596965e-05,4.0603212e-05,-0.0018237085,-0.00017793164,-0.0005255706,0.00021321602,0.0007554493,0.0,-0.0030393265,-0.0013617628,-0.0002862406,-0.00013203728,4.0047642e-05,-4.0519986e-05,-2.7436305e-05,-0.00012682237,0.0,4.0654413e-06,-3.3888486e-05,-2.1956412e-05,4.0418895e-06
