name,team,pos,age,rwpi_role,rwpi_off_score,rwpi_def_score,rwpi_score,cap_hit,true_value,value_gap,expiry_status,expiry_year,years_left,gp,player_id
Ilya Mikheyev,CHI,R,31.4606,Defensive / PK Forward,49.92435703479576,82.29954614220878,80.93797276853253,4750000.0,3250000.0,-1500000.0,UFA,2026.0,0.0,68.0,8481624
Oliver Moore,CHI,C,21.1745,Depth / Bottom-6 F,64.75037821482601,26.928895612708022,31.77004538577912,941667.0,1650000.0,708333.0,UFA,2027.0,1.0,51.0,8484197
Frank Nazar,CHI,C,22.1985,Offensive Driver F,73.97881996974282,42.208774583963695,60.21180030257186,6599991.0,5399690.545116827,-1200300.454883173,UFA,2033.0,7.0,57.0,8483493
Landon Slaggert,CHI,L,23.7536,Depth / Bottom-6 F,26.021180030257185,62.93494704992436,17.39788199697428,900000.0,1000000.0,100000.0,UFA,2027.0,1.0,45.0,8482172
Teuvo Teravainen,CHI,C,31.54,Offensive Driver F,60.968229954614216,66.86838124054462,56.429652042360054,5400000.0,5062951.212937074,-337048.7870629262,UFA,2027.0,1.0,66.0,8476882
Dominic Toninato,CHI,C,32.0493,Unknown,,,,850000.0,,,UFA,2027.0,1.0,7.0,8476952
Louis Crevier,CHI,D,24.8953,Depth / 7th Defenseman,22.390317700453856,93.4947049924357,79.12254160363086,900000.0,775000.0,-125000.0,UFA,2027.0,1.0,69.0,8481806
Ethan Del Mastro,CHI,D,23.1951,Unknown,,,,855833.0,,,RFA,2026.0,0.0,11.0,8482807
Matt Grzelcyk,CHI,D,32.2218,Depth / 7th Defenseman,12.708018154311649,35.703479576399396,5.446293494704992,1000000.0,793750.0,-206250.0,UFA,2026.0,0.0,69.0,8476891
Wyatt Kaiser,CHI,D,23.655,Shutdown Defenseman,12.102874432677762,78.66868381240545,54.53857791225416,1700000.0,2500000.0,800000.0,UFA,2027.0,1.0,68.0,8482176
Artyom Levshunov,CHI,D,20.4107,Offensive Defenseman,25.416036308623298,41.75491679273828,6.354009077155824,975000.0,1500000.0,525000.0,UFA,2027.0,1.0,68.0,8484783
Sam Rinzel,CHI,D,21.7522,Offensive Defenseman,26.172465960665658,36.157337367624805,5.748865355521937,941667.0,1500000.0,558333.0,UFA,2027.0,1.0,45.0,8483506
Alex Vlasic,CHI,D,24.8077,Shutdown Defenseman,9.228441754916792,92.28441754916793,77.53403933434191,4600000.0,3750000.0,-850000.0,UFA,2030.0,4.0,72.0,8481568
Zakhar Bardakov,COL,C,25.0842,Depth / Bottom-6 F,35.55219364599092,37.21633888048411,11.346444780635402,867500.0,775000.0,-92500.0,RFA,2026.0,0.0,56.0,8482947
Ross Colton,COL,C,29.5387,Depth / Bottom-6 F,67.17095310136158,37.065052950075646,41.90620272314675,4000000.0,1650000.0,-2350000.0,UFA,2027.0,1.0,62.0,8479525
Jack Drury,COL,C,26.1437,Defensive / PK Forward,44.3267776096823,86.08169440242057,83.66111951588502,1725000.0,3250000.0,1525000.0,UFA,2026.0,0.0,71.0,8480835
Nazem Kadri,COL,C,35.4716,Offensive Driver F,71.55824508320727,15.279878971255673,41.14977307110439,7000000.0,3622072.9621250033,-3377927.0378749967,UFA,2029.0,3.0,61.0,8475172
Parker Kelly,COL,C,26.8693,Defensive / PK Forward,59.4553706505295,95.31013615733737,98.9409984871407,1750000.0,3250000.0,1500000.0,UFA,2028.0,2.0,71.0,8480448
Joel Kiviranta,COL,L,30.0096,Depth / Bottom-6 F,38.42662632375189,73.22239031770046,36.30862329803328,1250000.0,1650000.0,400000.0,UFA,2026.0,0.0,41.0,8481641
Gabriel Landeskog,COL,L,33.3388,Offensive Driver F,72.31467473524961,20.726172465960666,44.93192133131619,7000000.0,3990737.432719784,-3009262.567280216,UFA,2029.0,3.0,50.0,8476455
Artturi Lehkonen,COL,L,30.7296,Offensive Driver F,82.29954614220878,39.334341906202724,70.49924357034796,4500000.0,6275642.404816717,1775642.404816717,UFA,2027.0,1.0,60.0,8477476
Nathan MacKinnon,COL,C,30.5681,Offensive Driver F,99.69742813918305,12.102874432677762,83.35854765506808,12600000.0,7288367.095760901,-5311632.904239099,UFA,2031.0,5.0,70.0,8477492
Martin Necas,COL,C,27.1951,Offensive Driver F,94.85627836611195,4.387291981845689,66.26323751891074,11500000.0,5922036.7716778815,-5577963.2283221185,UFA,2034.0,8.0,68.0,8480039
Brock Nelson,COL,C,34.4476,Offensive Driver F,87.14069591527988,66.71709531013616,96.2178517397882,7500000.0,8209741.638170997,709741.6381709967,UFA,2028.0,2.0,71.0,8475754
Valeri Nichushkin,COL,R,31.0637,Defensive / PK Forward,79.72768532526476,53.25264750378215,53.10136157337367,6125000.0,1100000.0,-5025000.0,UFA,2030.0,4.0,62.0,8477501
Logan O'Connor,COL,R,29.6153,Unknown,,,,2500000.0,,,UFA,2031.0,5.0,2.0,8481186
Nicolas Roy,COL,C,29.1362,Defensive / PK Forward,42.81391830559758,76.55068078668684,63.54009077155824,3000000.0,3250000.0,250000.0,UFA,2027.0,1.0,59.0,8478462
Nick Blankenburg,COL,D,27.8741,Depth / 7th Defenseman,48.71406959152799,71.25567322239031,60.363086232980336,775000.0,775000.0,0.0,UFA,2026.0,0.0,49.0,8483565
Brent Burns,COL,D,41.0486,Shutdown Defenseman,34.64447806354009,86.535552193646,83.8124054462935,1000000.0,4000000.0,3000000.0,UFA,2026.0,0.0,71.0,8470613
Brett Kulak,COL,D,32.219,Depth / 7th Defenseman,1.8154311649016641,62.632375189107414,23.600605143721634,2750000.0,812500.0,-1937500.0,UFA,2026.0,0.0,31.0,8476967
Cale Makar,COL,D,27.4059,Offensive Defenseman,74.43267776096822,40.998487140695914,56.278366111951584,9000000.0,5500000.0,-3500000.0,UFA,2027.0,1.0,71.0,8480069
Sam Malinski,COL,D,27.666,Depth / 7th Defenseman,45.99092284417549,54.311649016641454,35.400907715582456,4750000.0,775000.0,-3975000.0,UFA,2030.0,4.0,71.0,8484258
Josh Manson,COL,D,34.4695,Shutdown Defenseman,30.862329803328294,95.00756429652041,93.4947049924357,3950000.0,4000000.0,50000.0,UFA,2028.0,2.0,71.0,8476312
Devon Toews,COL,D,32.0931,Offensive Defenseman,19.667170953101362,65.05295007564297,10.59001512859304,7250000.0,1500000.0,-5750000.0,UFA,2031.0,5.0,58.0,8478038
Nathan Bastian,DAL,R,28.3039,Depth / Bottom-6 F,44.93192133131619,9.68229954614221,6.202723146747353,775000.0,775000.0,0.0,UFA,2026.0,0.0,35.0,8479414
Jamie Benn,DAL,L,36.6899,Depth / Bottom-6 F,86.535552193646,19.667170953101362,50.22692889561271,1000000.0,1650000.0,650000.0,UFA,2026.0,0.0,50.0,8473994
Colin Blackwell,DAL,C,32.9966,Defensive / PK Forward,27.83661119515885,91.67927382753403,80.48411497730712,775000.0,3250000.0,2475000.0,UFA,2027.0,1.0,61.0,8476278
Mavrik Bourque,DAL,C,24.2136,Depth / Bottom-6 F,67.0196671709531,45.23449319213313,46.89863842662632,950000.0,1650000.0,700000.0,UFA,2026.0,0.0,72.0,8482145
Michael Bunting,DAL,L,30.5243,Depth / Bottom-6 F,75.34039334341907,1.9667170953101363,25.56732223903177,4500000.0,1000000.0,-3500000.0,UFA,2026.0,0.0,61.0,8478047
Oskar Bäck,DAL,C,26.0397,Defensive / PK Forward,24.357034795763994,88.50226928895613,70.34795763993948,825000.0,3250000.0,2425000.0,UFA,2027.0,1.0,62.0,8480840
Matt Duchene,DAL,C,35.1923,Offensive Driver F,87.5945537065053,7.866868381240545,58.09379727685325,4500000.0,5212090.077772584,712090.0777725838,UFA,2029.0,3.0,47.0,8475168
Adam Erne,DAL,L,30.935,Depth / Bottom-6 F,36.91376701966717,26.021180030257185,7.866868381240545,775000.0,775000.0,0.0,UFA,2026.0,0.0,37.0,8477454
Radek Faksa,DAL,C,32.2108,Defensive / PK Forward,36.61119515885023,96.67170953101362,93.04084720121028,2000000.0,3250000.0,1250000.0,UFA,2028.0,2.0,56.0,8476889
Roope Hintz,DAL,C,29.3552,Offensive Driver F,96.67170953101362,32.07261724659607,90.92284417549168,8450000.0,7841415.287485502,-608584.7125144983,UFA,2031.0,5.0,53.0,8478449
Justin Hryckowian,DAL,C,25.0869,Depth / Bottom-6 F,57.337367624810895,26.172465960665658,24.508320726172467,1750000.0,1000000.0,-750000.0,RFA,2028.0,2.0,71.0,8484829
Arttu Hyry,DAL,R,24.9719,Unknown,,,,870000.0,,,RFA,2026.0,0.0,11.0,8484938
Wyatt Johnston,DAL,C,22.8693,Offensive Driver F,99.09228441754917,36.45990922844176,95.15885022692889,8400000.0,8137315.4427129775,-262684.5572870225,UFA,2030.0,4.0,72.0,8482740
Mikko Rantanen,DAL,R,29.4073,Offensive Driver F,98.18456883509835,11.497730711043873,79.27382753403933,12000000.0,6976578.030097966,-5023421.969902034,UFA,2033.0,7.0,54.0,8478420
Jason Robertson,DAL,L,26.6804,Offensive Driver F,98.9409984871407,19.213313161875945,86.83812405446294,7750000.0,7546695.107707829,-203304.89229217079,UFA,2026.0,0.0,72.0,8480027
Tyler Seguin,DAL,C,34.152,Offensive Driver F,69.1376701966717,21.02874432677761,41.301059001512854,9850000.0,3636971.2643788853,-6213028.735621115,UFA,2027.0,1.0,27.0,8475794
Sam Steel,DAL,C,28.1424,Defensive / PK Forward,65.50680786686837,73.82753403933434,76.77760968229954,2100000.0,3250000.0,1150000.0,UFA,2027.0,1.0,72.0,8479351
Lian Bichsel,DAL,D,21.8563,Depth / 7th Defenseman,10.287443267776098,58.3963691376702,22.844175491679273,918333.0,812500.0,-105833.0,UFA,2027.0,1.0,41.0,8483425
Kyle Capobianco,DAL,D,28.6188,Depth / 7th Defenseman,13.61573373676248,17.095310136157337,1.059001512859304,775000.0,793750.0,18750.0,UFA,2026.0,0.0,31.0,8478476
Thomas Harley,DAL,D,24.6023,Offensive Defenseman,44.78063540090771,59.75794251134644,32.37518910741301,10587000.0,5500000.0,-5087000.0,UFA,2034.0,8.0,60.0,8481581
Miro Heiskanen,DAL,D,26.6913,Offensive Defenseman,56.278366111951584,87.89712556732225,65.50680786686837,8450000.0,5500000.0,-2950000.0,UFA,2029.0,3.0,70.0,8480036
Esa Lindell,DAL,D,31.8439,Shutdown Defenseman,24.205748865355524,94.25113464447806,89.7125567322239,5250000.0,4000000.0,-1250000.0,UFA,2030.0,4.0,72.0,8476902
Nils Lundkvist,DAL,D,25.6646,Depth / 7th Defenseman,14.22087745839637,32.22390317700454,4.53857791225416,1250000.0,793750.0,-456250.0,UFA,2026.0,0.0,45.0,8480878
Ilya Lyubushkin,DAL,D,31.9726,Depth / 7th Defenseman,5.748865355521937,77.60968229954615,43.57034795763994,3250000.0,775000.0,-2475000.0,UFA,2027.0,1.0,45.0,8480950
Tyler Myers,DAL,D,36.1478,Shutdown Defenseman,3.3282904689863844,95.61270801815431,80.63540090771558,3000000.0,4000000.0,1000000.0,UFA,2027.0,1.0,57.0,8474574
Alexander Petrovic,DAL,D,34.0643,Depth / 7th Defenseman,12.405446293494705,60.968229954614216,26.4750378214826,775000.0,812500.0,37500.0,UFA,2026.0,0.0,51.0,8475755
Mason Appleton,DET,C,30.1958,Defensive / PK Forward,26.32375189107413,55.6732223903177,27.53403933434191,2900000.0,1000000.0,-1900000.0,UFA,2027.0,1.0,62.0,8478891
J.T. Compher,DET,L,30.9678,Defensive / PK Forward,40.69591527987897,57.337367624810895,36.157337367624805,5100000.0,1000000.0,-4100000.0,UFA,2028.0,2.0,72.0,8477456
Andrew Copp,DET,C,31.718,Defensive / PK Forward,79.87897125567322,66.26323751891074,73.82753403933434,5625000.0,3250000.0,-2375000.0,UFA,2027.0,1.0,69.0,8477429
Alex DeBrincat,DET,R,28.271,Offensive Driver F,98.33585476550681,20.12102874432678,86.23298033282904,7875000.0,7502248.954463071,-372751.0455369288,UFA,2027.0,1.0,72.0,8479337
Emmitt Finnie,DET,C,20.7474,Depth / Bottom-6 F,64.14523449319213,25.718608169440245,30.10590015128593,821667.0,1000000.0,178333.0,RFA,2028.0,2.0,72.0,8484471
Patrick Kane,DET,R,37.3498,Offensive Driver F,83.05597579425114,2.723146747352496,48.41149773071105,3000000.0,4322929.467882786,1322929.467882786,UFA,2026.0,0.0,57.0,8474141
Marco Kasper,DET,C,21.9658,Depth / Bottom-6 F,46.59606656580938,52.874432677760964,30.71104387291982,886666.0,1650000.0,763334.0,UFA,2027.0,1.0,71.0,8483464
Dylan Larkin,DET,C,29.6564,Offensive Driver F,92.8895612708018,53.10136157337367,96.06656580937972,8700000.0,8199432.969677376,-500567.03032262437,UFA,2031.0,5.0,65.0,8477946
David Perron,DET,L,37.8289,Depth / Bottom-6 F,69.89409984871406,8.169440242057489,24.81089258698941,4000000.0,1000000.0,-3000000.0,UFA,2026.0,0.0,49.0,8474102
Michael Rasmussen,DET,C,26.9432,Defensive / PK Forward,38.57791225416036,67.77609682299546,48.63842662632375,3200000.0,1100000.0,-2100000.0,UFA,2028.0,2.0,61.0,8479992
Lucas Raymond,DET,L,23.9973,Offensive Driver F,88.95612708018155,26.626323751891075,73.60060514372164,8075000.0,6528246.784182785,-1546753.215817215,UFA,2032.0,6.0,70.0,8482078
Dominik Shine,DET,R,32.9391,Unknown,,,,1750000.0,,,UFA,2027.0,1.0,13.0,8479942
James van Riemsdyk,DET,L,36.8953,Depth / Bottom-6 F,88.04841149773071,4.236006051437216,40.847201210287444,1750000.0,1650000.0,-100000.0,UFA,2027.0,1.0,63.0,8474037
Jacob Bernard-Docker,DET,D,25.7385,Depth / 7th Defenseman,0.45385779122541603,75.34039334341907,37.518910741301056,1600000.0,775000.0,-825000.0,UFA,2028.0,2.0,56.0,8480879
Ben Chiarot,DET,D,34.883,Shutdown Defenseman,5.900151285930408,78.21482602118003,51.13464447806354,3850000.0,2500000.0,-1350000.0,UFA,2029.0,3.0,72.0,8475279
Simon Edvinsson,DET,D,23.1376,Shutdown Defenseman,29.34947049924357,81.08925869894101,67.47352496217852,894167.0,3750000.0,2855833.0,UFA,2026.0,0.0,62.0,8482762
Justin Faulk,DET,D,34.0178,Offensive Defenseman,42.05748865355522,63.842662632375195,31.921331316187597,6500000.0,5500000.0,-1000000.0,UFA,2027.0,1.0,61.0,8475753
Travis Hamonic,DET,D,35.6112,Depth / 7th Defenseman,1.2102874432677762,76.32375189107414,39.03177004538578,1000000.0,775000.0,-225000.0,UFA,2026.0,0.0,25.0,8474612
Albert Johansson,DET,D,25.2238,Depth / 7th Defenseman,2.118003025718608,65.50680786686837,26.77760968229955,1125000.0,812500.0,-312500.0,UFA,2027.0,1.0,72.0,8481607
Moritz Seider,DET,D,24.9719,Offensive Defenseman,47.806354009077154,82.07261724659607,50.378214826021186,8550000.0,5500000.0,-3050000.0,UFA,2031.0,5.0,72.0,8481542
Colton Dach,EDM,C,23.2252,Depth / Bottom-6 F,32.22390317700454,32.829046898638424,7.715582450832073,825000.0,775000.0,-50000.0,RFA,2026.0,0.0,53.0,8482703
Jason Dickinson,EDM,C,30.7296,Defensive / PK Forward,27.23146747352496,92.73827534039334,82.29954614220878,4250000.0,3250000.0,-1000000.0,UFA,2026.0,0.0,47.0,8477450
Leon Draisaitl,EDM,C,30.4148,Offensive Driver F,98.63842662632375,25.86989409984871,90.01512859304086,14000000.0,7776718.462209554,-6223281.537790446,UFA,2033.0,7.0,65.0,8477934
Trent Frederic,EDM,C,28.1205,Depth / Bottom-6 F,25.56732223903177,15.431164901664147,1.8154311649016641,3850000.0,775000.0,-3075000.0,UFA,2033.0,7.0,67.0,8479365
Adam Henrique,EDM,C,36.1342,Defensive / PK Forward,49.47049924357035,82.60211800302571,81.24054462934947,3000000.0,3250000.0,250000.0,UFA,2026.0,0.0,56.0,8474641
Zach Hyman,EDM,L,33.796,Offensive Driver F,89.40998487140696,17.246596066565807,66.41452344931922,5500000.0,5934836.233148836,434836.2331488356,UFA,2028.0,2.0,54.0,8475786
Mattias Janmark,EDM,C,33.2977,Defensive / PK Forward,23.14674735249622,62.32980332829047,33.73676248108926,1450000.0,1000000.0,-450000.0,UFA,2027.0,1.0,43.0,8477406
Roby Jarventie,EDM,L,23.6331,Unknown,,,,775000.0,,,RFA,2026.0,0.0,3.0,8482162
Max Jones,EDM,L,28.104,Unknown,,,,1000000.0,,,UFA,2026.0,0.0,14.0,8479368
Kasperi Kapanen,EDM,R,29.6756,Depth / Bottom-6 F,56.88350983358548,33.88804841149773,28.44175491679274,1300000.0,1000000.0,-300000.0,UFA,2026.0,0.0,32.0,8477953
Curtis Lazar,EDM,C,31.1458,Depth / Bottom-6 F,32.526475037821484,55.21936459909228,18.759455370650528,775000.0,1000000.0,225000.0,UFA,2026.0,0.0,38.0,8477508
Connor McDavid,EDM,C,29.1992,Offensive Driver F,99.84871406959152,45.53706505295008,98.18456883509835,12500000.0,8342603.75924324,-4157396.2407567604,UFA,2028.0,2.0,73.0,8478402
Ryan Nugent-Hopkins,EDM,C,32.9555,Offensive Driver F,85.77912254160364,44.175491679273826,82.90468986384266,5125000.0,7254179.036533072,2129179.0365330717,UFA,2029.0,3.0,63.0,8476454
Vasily Podkolzin,EDM,R,24.7556,Depth / Bottom-6 F,61.42208774583964,46.89863842662632,42.511346444780635,2950000.0,1650000.0,-1300000.0,UFA,2029.0,3.0,73.0,8481617
Jack Roslovic,EDM,C,29.1554,Depth / Bottom-6 F,75.94553706505295,2.4205748865355523,27.08018154311649,1500000.0,1000000.0,-500000.0,UFA,2026.0,0.0,60.0,8478458
Josh Samanski,EDM,C,24.0137,Unknown,,,,975000.0,,,RFA,2027.0,1.0,16.0,8484509
Matt Savoie,EDM,C,22.2341,Defensive / PK Forward,74.5839636913767,58.69894099848714,57.791225416036305,886666.0,1100000.0,213334.0,UFA,2027.0,1.0,73.0,8483512
Evan Bouchard,EDM,D,26.4339,Offensive Defenseman,73.82753403933434,71.86081694402421,82.45083207261725,10500000.0,5500000.0,-5000000.0,UFA,2029.0,3.0,73.0,8480803
Mattias Ekholm,EDM,D,35.8412,Shutdown Defenseman,43.41906202723147,79.12254160363086,73.37367624810892,4000000.0,3750000.0,-250000.0,UFA,2029.0,3.0,73.0,8475218
Ty Emberson,EDM,D,25.8426,Depth / 7th Defenseman,6.202723146747353,80.78668683812406,47.20121028744327,1300000.0,775000.0,-525000.0,UFA,2027.0,1.0,63.0,8480834
Connor Murphy,EDM,D,33.0021,Shutdown Defenseman,10.136157337367626,99.39485627836612,90.62027231467474,4400000.0,4000000.0,-400000.0,UFA,2026.0,0.0,60.0,8476473
Darnell Nurse,EDM,D,31.1403,Shutdown Defenseman,17.549167927382754,67.47352496217852,41.45234493192133,9250000.0,2500000.0,-6750000.0,UFA,2030.0,4.0,73.0,8477498
Spencer Stastney,EDM,D,26.2259,Depth / 7th Defenseman,7.2617246596066565,64.59909228441755,28.139183055975792,825000.0,812500.0,-12500.0,RFA,2026.0,0.0,30.0,8481056
Jake Walman,EDM,D,30.0972,Depth / 7th Defenseman,41.301059001512854,44.024205748865356,21.78517397881997,7000000.0,812500.0,-6187500.0,UFA,2033.0,7.0,44.0,8478013
Aleksander Barkov,FLA,C,30.5654,Unknown,,,,10000000.0,,,UFA,2030.0,4.0,59.0,8477493
Sam Bennett,FLA,C,29.7659,Offensive Driver F,90.16641452344932,44.93192133131619,89.56127080181543,8000000.0,7744199.360712726,-255800.63928727433,UFA,2033.0,7.0,70.0,8477935
Jesper Boqvist,FLA,C,27.4059,Depth / Bottom-6 F,26.626323751891075,42.662632375189105,8.32072617246596,1500000.0,775000.0,-725000.0,UFA,2027.0,1.0,62.0,8480003
Nolan Foote,FLA,L,25.3224,Unknown,,,,775000.0,,,UFA,2026.0,0.0,4.0,8481518
Jonah Gadjovich,FLA,L,27.4552,Unknown,,,,905000.0,,,UFA,2028.0,2.0,10.0,8479981
A.J. Greer,FLA,L,29.2813,Depth / Bottom-6 F,58.3963691376702,38.72919818456884,33.58547655068079,850000.0,1650000.0,800000.0,UFA,2026.0,0.0,68.0,8478421
Noah Gregor,FLA,L,27.6632,Depth / Bottom-6 F,39.183055975794254,17.851739788199698,6.051437216338881,775000.0,775000.0,0.0,UFA,2026.0,0.0,26.0,8479393
Vinnie Hinostroza,FLA,C,31.9808,Depth / Bottom-6 F,50.68078668683812,6.656580937972769,8.472012102874432,775000.0,775000.0,0.0,UFA,2026.0,0.0,48.0,8476994
Luke Kunin,FLA,C,28.3094,Depth / Bottom-6 F,25.264750378214828,66.41452344931922,19.062027231467475,775000.0,1000000.0,225000.0,UFA,2026.0,0.0,52.0,8479316
Anton Lundell,FLA,C,24.4791,Offensive Driver F,80.48411497730712,68.53252647503783,90.16641452344932,5000000.0,7787532.875470148,2787532.8754701484,UFA,2030.0,4.0,64.0,8482113
Eetu Luostarinen,FLA,C,27.5647,Defensive / PK Forward,51.58850226928896,86.83812405446294,89.10741301059002,3000000.0,3250000.0,250000.0,UFA,2027.0,1.0,62.0,8480185
Brad Marchand,FLA,L,37.8754,Offensive Driver F,99.24357034795764,31.921331316187597,93.79727685325264,5250000.0,8043285.707972117,2793285.707972117,UFA,2031.0,5.0,52.0,8473419
Tomas Nosek,FLA,L,33.5661,Unknown,,,,775000.0,,,UFA,2026.0,0.0,11.0,8477931
Cole Reinhardt,FLA,L,26.1492,Depth / Bottom-6 F,24.05446293494705,26.32375189107413,3.479576399394856,812500.0,775000.0,-37500.0,UFA,2027.0,1.0,44.0,8481133
Sam Reinhart,FLA,C,30.3874,Offensive Driver F,94.70499243570349,61.87594553706506,99.24357034795764,8625000.0,8413259.848016862,-211740.15198313817,UFA,2032.0,6.0,64.0,8477933
Evan Rodrigues,FLA,C,32.6626,Offensive Driver F,58.85022692889561,51.28593040847201,44.47806354009077,3000000.0,3946914.9356811605,946914.9356811605,UFA,2027.0,1.0,69.0,8478542
Mackie Samoskevich,FLA,R,23.3621,Depth / Bottom-6 F,66.56580937972768,34.34190620272315,38.88048411497731,975000.0,1650000.0,675000.0,RFA,2028.0,2.0,66.0,8482713
Cole Schwindt,FLA,C,24.9199,Depth / Bottom-6 F,41.14977307110439,31.01361573373676,12.708018154311649,825000.0,1000000.0,175000.0,UFA,2026.0,0.0,22.0,8481655
Matthew Tkachuk,FLA,L,28.2902,Offensive Driver F,99.54614220877458,24.205748865355524,90.3177004538578,9500000.0,7798334.645111567,-1701665.3548884327,UFA,2030.0,4.0,24.0,8479314
Carter Verhaeghe,FLA,C,30.6174,Offensive Driver F,80.63540090771558,11.649016641452345,50.983358547655065,7000000.0,4564163.880744883,-2435836.119255117,UFA,2033.0,7.0,69.0,8477409
Uvis Balinskis,FLA,D,29.6509,Depth / 7th Defenseman,34.94704992435703,37.67019667170953,12.556732223903177,875000.0,793750.0,-81250.0,UFA,2028.0,2.0,54.0,8484304
Mike Benning,FLA,D,24.2218,Unknown,,,,775000.0,,,RFA,2026.0,0.0,7.0,8482107
Tobias Bjornfot,FLA,D,24.9719,Unknown,,,,775000.0,,,RFA,2026.0,0.0,11.0,8481600
Aaron Ekblad,FLA,D,30.1328,Offensive Defenseman,24.81089258698941,89.7125567322239,28.290468986384266,6100000.0,5187500.0,-912500.0,UFA,2033.0,7.0,69.0,8477932
Gustav Forsling,FLA,D,29.7878,Shutdown Defenseman,19.818456883509832,90.62027231467474,81.99697428139183,5750000.0,4000000.0,-1750000.0,UFA,2032.0,6.0,70.0,8478055
Seth Jones,FLA,D,31.4798,Offensive Defenseman,45.38577912254161,70.19667170953102,39.93948562783661,9500000.0,5500000.0,-4000000.0,UFA,2030.0,4.0,45.0,8477495
Dmitry Kulikov,FLA,D,35.4086,Unknown,,,,1150000.0,,,UFA,2028.0,2.0,14.0,8475179
Niko Mikkola,FLA,D,29.9138,Shutdown Defenseman,3.9334341906202726,88.6535552193646,65.73373676248109,5000000.0,3750000.0,-1250000.0,UFA,2034.0,8.0,68.0,8478859
Donovan Sebrango,FLA,D,24.2026,Unknown,,,,775000.0,,,UFA,2026.0,0.0,2.0,8482131
Joel Armia,LAK,R,32.8214,Defensive / PK Forward,53.70650529500757,70.04538577912254,61.42208774583964,2500000.0,3250000.0,750000.0,UFA,2027.0,1.0,57.0,8476469
Quinton Byfield,LAK,R,23.603,Defensive / PK Forward,69.28895612708018,72.31467473524961,77.15582450832072,6250000.0,3250000.0,-3000000.0,UFA,2029.0,3.0,69.0,8482124
Kevin Fiala,LAK,L,29.6783,Offensive Driver F,83.50983358547656,18.910741301059,59.30408472012103,7875000.0,5319593.79168662,-2555406.2083133804,UFA,2029.0,3.0,56.0,8477942
Samuel Helenius,LAK,C,23.332,Depth / Bottom-6 F,36.30862329803328,39.93948562783661,13.918305597579424,875000.0,1000000.0,125000.0,UFA,2028.0,2.0,44.0,8482726
Mathieu Joseph,LAK,R,29.1253,Depth / Bottom-6 F,29.954614220877456,58.54765506807866,18.00302571860817,900000.0,1000000.0,100000.0,UFA,2026.0,0.0,39.0,8478472
Adrian Kempe,LAK,R,29.5332,Offensive Driver F,83.2072617246596,3.177004538577912,49.016641452344935,5500000.0,4380019.24030181,-1119980.7596981898,UFA,2026.0,0.0,71.0,8477960
Anze Kopitar,LAK,C,38.59,Offensive Driver F,66.41452344931922,34.493192133131615,45.08320726172466,7000000.0,4005319.644494309,-2994680.355505691,UFA,2026.0,0.0,57.0,8471685
Andrei Kuzmenko,LAK,L,30.141,Offensive Driver F,69.7428139183056,0.45385779122541603,30.408472012102873,4300000.0,2531976.4114899207,-1768023.5885100793,UFA,2026.0,0.0,52.0,8483808
Alex Laferriere,LAK,R,24.4107,Defensive / PK Forward,61.27080181543116,73.97881996974282,73.22239031770046,4100000.0,3250000.0,-850000.0,UFA,2028.0,2.0,72.0,8482155
Scott Laughton,LAK,C,31.8248,Defensive / PK Forward,42.36006051437216,96.2178517397882,94.85627836611195,3000000.0,3250000.0,250000.0,UFA,2026.0,0.0,43.0,8476872
Andre Lee,LAK,L,25.6674,Unknown,,,,775000.0,,,RFA,2027.0,1.0,7.0,8481732
Jeff Malott,LAK,L,29.6345,Depth / Bottom-6 F,48.26021180030257,57.48865355521936,35.703479576399396,775000.0,1650000.0,875000.0,UFA,2026.0,0.0,54.0,8482408
Trevor Moore,LAK,L,30.9897,Defensive / PK Forward,55.52193645990923,71.70953101361573,64.2965204236006,4200000.0,3250000.0,-950000.0,UFA,2028.0,2.0,59.0,8479675
Artemi Panarin,LAK,L,34.4066,Offensive Driver F,91.52798789712556,1.059001512859304,60.06051437216339,11642857.0,5386372.695259728,-6256484.304740272,UFA,2026.0,0.0,52.0,8478550
Alex Turcotte,LAK,C,25.0787,Depth / Bottom-6 F,50.529500756429655,13.464447806354011,10.892586989409985,775000.0,775000.0,0.0,UFA,2027.0,1.0,61.0,8481532
Taylor Ward,LAK,R,27.989,Depth / Bottom-6 F,43.72163388804841,18.00302571860817,9.228441754916792,875000.0,775000.0,-100000.0,UFA,2028.0,2.0,27.0,8483406
Jared Wright,LAK,R,23.3429,Unknown,,,,867500.0,,,RFA,2027.0,1.0,13.0,8483756
Mikey Anderson,LAK,D,26.8392,Shutdown Defenseman,12.556732223903177,97.12556732223904,88.80484114977307,4125000.0,4000000.0,-125000.0,UFA,2031.0,5.0,70.0,8479998
Cody Ceci,LAK,D,32.2628,Shutdown Defenseman,1.6641452344931922,89.40998487140696,65.73373676248109,4500000.0,3750000.0,-750000.0,UFA,2029.0,3.0,72.0,8476879
Brandt Clarke,LAK,D,23.1266,Offensive Defenseman,49.167927382753405,27.53403933434191,18.608169440242055,863334.0,5187500.0,4324166.0,RFA,2026.0,0.0,72.0,8482730
Drew Doughty,LAK,D,36.2984,Offensive Defenseman,23.29803328290469,63.2375189107413,13.313161875945537,11000000.0,1500000.0,-9500000.0,UFA,2027.0,1.0,62.0,8474563
